Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
The_Avdentures_of_Old_Mr_Toad_Thornton_W_Burgess,13.96519285042333,14845,3.9948804311215897,1063,80388,1545,0.10407544627820815,1.2092960592792186,0.753991242842708,12.482317278544965,0.40417649040080833,4.412260020208825,1.5876830642132933,92.42,3.5,6.5,1.42,4.9,5.44,6.571428571428571,19.6
The_Bobbsey_Twins_on_Blueberry_Island_Laura_Lee_Hope,11.480098819654131,41822,3.913275309645641,3643,225828,2453,0.058653340347185695,1.1782315527712688,0.6911673282004687,12.81861221366745,0.2247620869398881,2.3623929989001002,1.456799149275555,92.42,3.5,5.8,1.16,5.2,5.24,7.5,19.72
The_Bobsey_Twins_Laura_Lee_Hope,11.166253979483551,31567,3.951214876294865,2827,170256,2888,0.09148794627300662,1.1991953622453828,0.6979123768492413,10.710552158900118,0.4751797763487186,3.9154813571134413,1.5429484253765404,93.14,3.3,6.3,5.07,4.8,5.22,3.7777777777777777,19.759999999999998
The_Book_of_Dragons_E_Nesbit,18.94701086956522,41835,4.0260308354248835,2208,223959,3679,0.08794071949324728,1.2068841878809609,0.6897573801840564,10.515118919564957,0.5234851201147365,3.898649456196964,1.6580600621332413,85.83,6.1,7.7,5.49,8.5,8.1,6.142857142857143,19.54
The_Boy_with_the_U_S_Weather_Men_Francis_Rolt-Wheeler,15.351782363977486,65460,4.171799572257868,4264,367349,5666,0.08655667583256951,1.2738313473877176,0.7054689886953865,7.82920867705469,1.1106018942865872,3.895508707607699,1.6470268063682134,80.21,6.1,8.5,5.5,8.1,7.23,8.333333333333334,19.6
The_Corner_House_Girls_at_School_Grace_Brooks_Hill,11.579877634262406,51102,4.127177018511996,4413,289667,5436,0.10637548432546672,1.2464091424993151,0.6810300966694063,10.805839301788579,0.9314703925482368,5.240499393370122,1.5926279374925445,83.56,4.9,7.4,5.61,6.5,5.92,4.277777777777778,19.42
The_Dutch_Twins_Lucy_Fitch_Perkins,12.469348659003831,19527,3.92840682132432,1566,103271,1808,0.09258974752906232,1.1548112869360372,0.6933988835970707,11.092333691811339,0.08705894402622011,3.6564756491012442,1.2424398404323769,92.02,3.7,5.9,1.31,4.9,5.35,7.5,19.880000000000003
The_Enchanted_Castle_E_Nesbit,12.977312055373966,67495,4.100837099044374,5201,378030,5562,0.0824061041558634,1.2504629972590562,0.6944366249351804,12.261649011037855,0.7407956144899622,3.8684346988665825,1.6001369980306532,82.54,5.2,7.7,5.3,6.8,6.22,4.55,19.66
The_Golden_Road_L_M_Montgomery,18.298191337458352,76889,4.014657493269518,4202,413835,6471,0.08416028300537139,1.2658247603688435,0.711376139629856,13.137119744046613,1.3499980491357673,4.007075134284488,1.613408913213448,81.73,5.6,8.4,5.44,6.9,6.65,10.8,19.3
The_Jungle_Book_Rudyard_Kipling,20.472962066182404,50732,3.954348340298037,2478,272620,4433,0.08738074588031224,1.1779153197193093,0.6841441299377119,10.583063943861863,0.411968777103209,3.8437278246471656,1.4195405420083635,87.35,5.5,7.0,5.48,7.8,7.4,7.666666666666666,19.68
The_Land_of_the_Blue_Flower_Frances_Hodgson_Burnett,20.04663212435233,7738,4.124063065391574,386,40979,1343,0.17355905918842077,1.2116826053243732,0.6978547428276041,10.82967174980615,0.5298526751098475,8.761953993279917,1.5660930062248262,84.61,6.5,7.6,5.99,8.9,8.65,7.333333333333334,19.52
